NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,BUILDING CLASS AT PRESENT,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,3335,23,D4,,,,,,1974,2,D4,"325,000",7/25/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,3335,23,D4,,,,,,1974,2,D4,"172,000",6/21/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,3337,60,D4,,,,,,1953,2,D4,"210,000",4/4/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,3338,30,D4,,,,,,1956,2,D4,"245,000",8/29/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,3338,30,D4,,,,,,1956,2,D4,"157,500",1/24/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,3338,30,D4,,,,,,1956,2,D4,"229,000",3/9/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,3338,30,D4,,,,,,1956,2,D4,"235,000",1/19/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,3338,30,D4,,,,,,1956,2,D4,"390,000",5/22/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,3355,106,D4,,,,,,1930,2,D4,"293,000",8/24/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,3355,106,D4,,,,,,1930,2,D4,"422,500",6/30/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,3355,106,D4,,,,,,1930,2,D4,"772,000",6/9/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,3355,129,D4,,,,,,1933,2,D4,"265,471",11/7/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,3355,129,D4,,,,,,1933,2,D4,"220,000",7/24/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,3355,129,D4,,,,,,1933,2,D4,"261,239",1/13/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,3355,129,D4,,,,,,1933,2,D4,"262,561",5/23/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,3355,136,D4,,,,,,1933,2,D4,"259,016",3/16/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,3355,136,D4,,,,,,1933,2,D4,"229,000",2/1/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,3355,144,D4,,,,,,1950,2,D4,"200,000",9/14/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,3355,144,D4,,,,,,1950,2,D4,0,2/14/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,3355,144,D4,,,,,,1950,2,D4,"545,000",11/1/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,3356,23,D4,,,,,,1960,2,D4,"220,000",2/7/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,3356,23,D4,,,,,,1960,2,D4,0,9/18/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,3356,23,D4,,,,,,1960,2,D4,"160,000",2/7/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,3356,23,D4,,,,,,1960,2,D4,"430,000",9/12/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,3358,40,D4,,,,,,1940,2,D4,"176,000",8/4/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,3358,40,D4,,,,,,1940,2,D4,"275,000",1/5/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,3358,40,D4,,,,,,1940,2,D4,0,4/19/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,3359,23,D4,,,,,,1948,2,D4,"289,000",3/10/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,9209,49,D4,,,,,,1930,2,D4,"205,000",1/25/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,9209,49,D4,,,,,,1930,2,D4,"230,000",8/29/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,9209,49,D4,,,,,,1930,2,D4,"245,000",6/14/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,9209,55,D4,,,,,,1928,2,D4,"190,000",4/28/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,9209,55,D4,,,,,,1928,2,D4,"254,000",11/29/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,9246,305,D4,,,,,,1938,2,D4,0,8/10/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,9246,305,D4,,,,,,1938,2,D4,"264,000",6/22/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,9246,305,D4,,,,,,1938,2,D4,"180,000",8/2/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,9246,305,D4,,,,,,1938,2,D4,0,9/11/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,9246,305,D4,,,,,,1938,2,D4,"225,000",3/30/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,9249,40,D4,,,,,,1969,2,D4,"135,000",11/28/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,9249,40,D4,,,,,,1969,2,D4,"115,540",6/16/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,9249,40,D4,,,,,,1969,2,D4,"361,998",10/10/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,9249,40,D4,,,,,,1969,2,D4,"300,000",11/7/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,9249,40,D4,,,,,,1969,2,D4,"190,000",6/20/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,9249,40,D4,,,,,,1969,2,D4,"365,040",2/2/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,9249,40,D4,,,,,,1969,2,D4,"81,000",4/12/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,9249,40,D4,,,,,,1969,2,D4,"275,000",11/16/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,9249,40,D4,,,,,,1969,2,D4,"165,000",2/1/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,9265,1,D4,,,,,,1928,2,D4,"248,000",8/24/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,9265,1,D4,,,,,,1928,2,D4,"390,000",7/17/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,9265,1,D4,,,,,,1928,2,D4,0,10/6/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,9265,1,D4,,,,,,1928,2,D4,"235,000",11/30/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,9265,1,D4,,,,,,1928,2,D4,"300,000",4/7/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,9265,1,D4,,,,,,1928,2,D4,0,8/11/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,9266,1,D4,,,,,,1951,2,D4,"155,000",8/11/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,9629,1,D4,,,,,,1960,2,D4,"270,000",10/20/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,9629,1,D4,,,,,,1960,2,D4,"318,000",7/31/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,9629,1,D4,,,,,,1960,2,D4,0,8/17/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,9629,1,D4,,,,,,1960,2,D4,"210,000",6/27/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,9631,232,D4,,,,,,1960,2,D4,"312,000",6/28/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,9631,232,D4,,,,,,1960,2,D4,"389,000",5/11/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,9631,232,D4,,,,,,1960,2,D4,"210,000",8/31/2023
KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,9631,232,D4,,,,,,1960,2,D4,"400,000",11/16/2023
KEW GARDENS,12 CONDOS - WALKUP APARTMENTS,2,9231,1122,R2,1,,1,,,1987,2,R2,0,8/4/2023
KEW GARDENS,13 CONDOS - ELEVATOR APARTMENTS,2,3321,1001,R4,1,,1,,,1956,2,R4,"455,000",11/1/2023
KEW GARDENS,13 CONDOS - ELEVATOR APARTMENTS,2,3321,1010,R4,1,,1,,,1956,2,R4,0,6/23/2023
KEW GARDENS,13 CONDOS - ELEVATOR APARTMENTS,2,3321,1037,R4,1,,1,,,1956,2,R4,"320,000",2/16/2023
KEW GARDENS,13 CONDOS - ELEVATOR APARTMENTS,2,3321,1038,R4,1,,1,,,1956,2,R4,"280,000",2/27/2023
KEW GARDENS,13 CONDOS - ELEVATOR APARTMENTS,2,3321,1043,R4,1,,1,,,1956,2,R4,0,4/21/2023
KEW GARDENS,13 CONDOS - ELEVATOR APARTMENTS,2,3321,1044,R4,1,,1,,,1956,2,R4,"290,000",8/22/2023
KEW GARDENS,13 CONDOS - ELEVATOR APARTMENTS,2,3321,1119,R4,1,,1,,,2001,2,R4,"375,000",6/20/2023
KEW GARDENS,13 CONDOS - ELEVATOR APARTMENTS,2,3321,1127,R4,1,,1,,,2001,2,R4,"435,000",7/13/2023
KEW GARDENS,13 CONDOS - ELEVATOR APARTMENTS,2,3321,1131,R4,1,,1,,,2001,2,R4,"390,000",10/24/2023
KEW GARDENS,13 CONDOS - ELEVATOR APARTMENTS,2,3321,1228,R4,1,,1,,,2004,2,R4,10,2/10/2023
KEW GARDENS,13 CONDOS - ELEVATOR APARTMENTS,2,3321,1308,R4,1,,1,,,,2,R4,"549,000",8/22/2023
KEW GARDENS,13 CONDOS - ELEVATOR APARTMENTS,2,3321,1329,R4,1,,1,,,,2,R4,0,6/12/2023
KEW GARDENS,13 CONDOS - ELEVATOR APARTMENTS,2,3321,1347,R4,1,,1,,,,2,R4,"570,000",8/15/2023
KEW GARDENS,13 CONDOS - ELEVATOR APARTMENTS,2,3321,1351,R4,1,,1,,,,2,R4,"570,000",10/17/2023
KEW GARDENS,13 CONDOS - ELEVATOR APARTMENTS,2,3321,1425,R4,1,,1,,,2009,2,R4,"470,000",11/15/2023
KEW GARDENS,13 CONDOS - ELEVATOR APARTMENTS,2,3321,1819,R4,1,,1,,,2019,2,R4,"390,390",11/6/2023
KEW GARDENS,13 CONDOS - ELEVATOR APARTMENTS,2,3322,1018,R4,1,,1,,,,2,R4,"275,000",11/3/2023
KEW GARDENS,13 CONDOS - ELEVATOR APARTMENTS,2,3354,1030,R4,1,,1,,,1923,2,R4,"855,000",3/28/2023
KEW GARDENS,13 CONDOS - ELEVATOR APARTMENTS,2,3354,1056,R4,1,,1,,,1923,2,R4,"800,000",8/2/2023
KEW GARDENS,13 CONDOS - ELEVATOR APARTMENTS,2,3354,1059,R4,1,,1,,,1923,2,R4,"637,000",1/6/2023
KEW GARDENS,13 CONDOS - ELEVATOR APARTMENTS,2,3354,1081,R4,1,,1,,,1923,2,R4,0,1/20/2023
KEW GARDENS,17 CONDO COOPS,2,3360,1005,R9,,,,,,1960,2,R9,"375,000",10/10/2023
KEW GARDENS,17 CONDO COOPS,2,3360,1005,R9,,,,,,1960,2,R9,"260,000",4/10/2023
KEW GARDENS,17 CONDO COOPS,2,3360,1005,R9,,,,,,1960,2,R9,"288,000",6/27/2023
KEW GARDENS,17 CONDO COOPS,2,3360,1005,R9,,,,,,1960,2,R9,"225,000",3/22/2023
KEW GARDENS,17 CONDO COOPS,2,3360,1005,R9,,,,,,1960,2,R9,"165,000",10/10/2023
KEW GARDENS,17 CONDO COOPS,2,3360,1005,R9,,,,,,1960,2,R9,"259,000",10/18/2023
KEW GARDENS,17 CONDO COOPS,2,3360,1005,R9,,,,,,1960,2,R9,"226,000",5/18/2023
KEW GARDENS,17 CONDO COOPS,2,3360,1005,R9,,,,,,1960,2,R9,"240,000",3/29/2023
KEW GARDENS,17 CONDO COOPS,2,3360,1005,R9,,,,,,1960,2,R9,"276,925",5/15/2023
KEW GARDENS,17 CONDO COOPS,2,3360,1005,R9,,,,,,1960,2,R9,"525,000",3/13/2023
KEW GARDENS,17 CONDO COOPS,2,3360,1005,R9,,,,,,1960,2,R9,"265,000",7/26/2023
KEW GARDENS,17 CONDO COOPS,2,3360,1005,R9,,,,,,1960,2,R9,"389,000",8/30/2023
KEW GARDENS,17 CONDO COOPS,2,3360,1005,R9,,,,,,1960,2,R9,"390,000",2/2/2023
KEW GARDENS,17 CONDO COOPS,2,3360,1005,R9,,,,,,1960,2,R9,"450,000",2/6/2023
KEW GARDENS,17 CONDO COOPS,2,3360,1005,R9,,,,,,1960,2,R9,"180,000",5/11/2023
KEW GARDENS,17 CONDO COOPS,2,3360,1005,R9,,,,,,1960,2,R9,"395,000",1/19/2023
KEW GARDENS,17 CONDO COOPS,2,3360,1005,R9,,,,,,1960,2,R9,"465,000",11/20/2023
KEW GARDENS,17 CONDO COOPS,2,3360,1005,R9,,,,,,1960,2,R9,"614,000",1/24/2023
KEW GARDENS,17 CONDO COOPS,2,3360,1005,R9,,,,,,1960,2,R9,"190,000",6/26/2023
KEW GARDENS,17 CONDO COOPS,2,3360,1005,R9,,,,,,1960,2,R9,"249,000",11/15/2023
KEW GARDENS,17 CONDO COOPS,2,3360,1005,R9,,,,,,1960,2,R9,0,4/25/2023
KEW GARDENS,17 CONDO COOPS,2,3360,1005,R9,,,,,,1960,2,R9,"279,000",11/7/2023
KEW GARDENS,21 OFFICE BUILDINGS,4,9249,32,O2,0,0,0,"12,500","9,483",1931,4,O2,1,3/30/2023
KEW GARDENS,43 CONDO OFFICE BUILDINGS,4,3360,1009,RB,,1,1,,,1960,4,RB,"325,000",4/4/2023
KEW GARDENS,43 CONDO OFFICE BUILDINGS,4,3360,1018,RB,,1,1,,,1960,4,RB,"395,000",5/4/2023
KEW GARDENS,43 CONDO OFFICE BUILDINGS,4,3360,1020,RB,,1,1,,,1960,4,RB,0,3/23/2023
KEW GARDENS,43 CONDO OFFICE BUILDINGS,4,3360,1022,RB,,1,1,,,1960,4,RB,"320,000",1/10/2023
KEW GARDENS,43 CONDO OFFICE BUILDINGS,4,3360,1034,RB,,1,1,,,1960,4,RB,0,3/23/2023
KEW GARDENS,44 CONDO PARKING,4,3321,1137,RG,,1,1,,,2001,4,RG,"435,000",7/13/2023
KEW GARDENS,44 CONDO PARKING,4,3321,1474,RG,,1,1,,,2009,4,RG,"470,000",11/15/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12825,93,A2,1,0,1,"3,978","1,746",1945,1,A2,"1,300,000",1/10/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12825,218,A2,1,0,1,"3,666","1,154",1945,1,A2,"782,000",4/4/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12825,260,A2,1,0,1,"3,744","1,094",1945,1,A2,0,12/28/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12825,452,A1,1,0,1,"5,456","1,120",1940,1,A1,0,9/12/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12855,117,A1,1,0,1,"4,000","1,836",1955,1,A1,0,2/2/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12856,55,A0,1,0,1,"4,000","1,060",1950,1,A0,"620,000",4/19/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12857,37,A5,1,0,1,"1,800","1,732",1950,1,A5,10,5/5/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12858,36,A1,1,0,1,"4,100","1,344",1960,1,A1,"436,020",5/23/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12859,15,A0,1,0,1,"4,200","1,105",1950,1,A0,"570,000",10/20/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12859,39,A0,1,0,1,"4,400","1,063",1950,1,A0,"590,000",9/1/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12860,58,A0,1,0,1,"4,040",999,1950,1,A0,0,5/5/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12861,54,A0,1,0,1,"3,800","1,073",1945,1,A0,100,11/9/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12861,72,A0,1,0,1,"3,800","1,376",1945,1,A0,0,10/24/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12865,20,A0,1,0,1,"4,140","1,355",1955,1,A0,"499,511",3/23/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12868,18,A0,1,0,1,"4,600","1,376",1950,1,A0,"643,750",5/4/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12869,2,A2,1,0,1,"6,590",971,1950,1,A2,0,8/11/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12869,2,A2,1,0,1,"6,590",971,1950,1,A2,0,11/22/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12871,25,A2,1,0,1,"3,950","1,182",1950,1,A2,0,11/16/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12872,521,A2,1,0,1,"4,400","1,248",1960,1,A2,0,6/12/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12874,12,A2,1,0,1,"7,600","1,230",1940,1,A2,"715,000",2/16/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12876,32,A1,1,0,1,"3,895","1,584",1950,1,A1,0,2/23/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12877,19,A0,1,0,1,"3,895","1,138",1950,1,A0,"640,000",8/10/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12878,1,A2,1,0,1,"5,500","1,190",1950,1,A2,"760,000",12/13/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12880,102,A1,1,0,1,"4,200","2,420",1950,1,A1,0,8/29/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12881,80,A2,1,0,1,"4,752","1,432",1950,1,A2,0,4/5/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12892,46,A2,1,0,1,"3,846","1,126",1945,1,A2,"735,000",3/3/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12892,67,A2,1,0,1,"4,000","1,032",1945,1,A2,"607,500",1/6/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12893,111,A2,1,0,1,"4,000","1,110",1945,1,A2,"690,000",7/17/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12894,2,A1,1,0,1,"4,320","1,788",1930,1,A1,"485,000",8/24/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12894,11,A2,1,0,1,"4,000","1,040",1945,1,A2,0,9/28/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12894,29,A2,1,0,1,"3,800","1,006",1945,1,A2,"595,000",6/5/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12894,31,A2,1,0,1,"4,000","1,131",1945,1,A2,0,1/24/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12894,46,A2,1,0,1,"4,000","1,207",1945,1,A2,"500,000",11/15/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12895,88,A1,1,0,1,"2,460","1,208",1930,1,A1,"697,000",4/18/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12895,90,A1,1,0,1,"2,407","1,336",1930,1,A1,"800,000",1/5/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12896,112,A1,1,0,1,"2,610","1,208",1930,1,A1,"486,600",6/19/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12896,129,A2,1,0,1,"4,500","1,125",1945,1,A2,0,8/21/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12897,32,A2,1,0,1,"4,000","1,006",1945,1,A2,"400,000",5/12/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12898,204,A0,1,0,1,"4,000","1,207",1945,1,A0,"725,000",12/11/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12898,224,A1,1,0,1,"2,700","1,208",1930,1,A1,0,5/12/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12899,258,A0,1,0,1,"4,027",965,1945,1,A0,"652,000",4/3/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12900,14,A0,1,0,1,"4,000","1,288",1930,1,A0,"490,000",6/16/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12900,60,A0,1,0,1,"4,000","1,100",1950,1,A0,"650,000",1/27/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12900,68,A0,1,0,1,"4,000","1,125",1950,1,A0,"610,000",5/19/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12901,333,A0,1,0,1,"4,430","1,111",1950,1,A0,"455,000",9/27/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12901,335,A0,1,0,1,"4,410","1,111",1950,1,A0,"720,000",3/31/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12902,1,A5,1,0,1,"2,142","1,400",1935,1,A5,0,4/12/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12903,1,A5,1,0,1,"2,142","1,542",1935,1,A5,0,4/27/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12903,30,A5,1,0,1,"2,000","1,542",1935,1,A5,"754,000",8/17/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12903,30,A5,1,0,1,"2,000","1,542",1935,1,A5,"440,000",3/23/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12903,52,A5,1,0,1,"2,042","1,542",1935,1,A5,"405,000",12/6/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12903,59,A5,1,0,1,"2,000","1,542",1935,1,A5,0,3/16/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12903,72,A5,1,0,1,"2,042","1,542",1935,1,A5,"440,000",4/28/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12903,72,A5,1,0,1,"2,042","1,542",1935,1,A5,"748,000",10/18/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12904,35,A5,1,0,1,"2,042","1,456",1930,1,A5,"625,000",3/31/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12904,37,A5,1,0,1,"2,142","1,456",1930,1,A5,"620,000",11/20/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12904,50,A5,1,0,1,"2,742","1,456",1930,1,A5,0,8/18/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12905,3,A1,1,0,1,"3,600","1,628",1930,1,A1,"785,266",12/1/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12905,71,A1,1,0,1,"3,200","1,692",1930,1,A1,0,9/28/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12906,36,A1,1,0,1,"3,200","1,120",1930,1,A1,"424,200",7/20/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12906,62,A5,1,0,1,"2,100","1,720",1930,1,A5,"602,500",6/27/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12907,5,A5,1,0,1,"2,142","1,636",1930,1,A5,"670,000",1/27/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12907,6,A5,1,0,1,"2,100","1,636",1930,1,A5,"359,970",1/25/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12907,24,A5,1,0,1,"2,100","1,636",1930,1,A5,"655,000",6/29/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12907,45,A2,1,0,1,"3,700","1,473",1945,1,A2,0,3/15/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12907,48,A2,1,0,1,"3,700","1,233",1945,1,A2,0,12/5/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12907,69,A2,1,0,1,"4,000","1,335",1935,1,A2,"270,750",10/3/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12908,5,A2,1,0,1,"3,930",984,1945,1,A2,"635,000",10/20/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12908,38,A2,1,0,1,"3,700",888,1945,1,A2,0,1/3/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12909,73,A1,1,0,1,"4,000","1,623",1950,1,A1,0,10/25/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12910,70,A2,1,0,1,"5,000",873,1945,1,A2,"705,000",9/22/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12912,7,A2,1,0,1,"4,000","1,260",1945,1,A2,"440,000",6/9/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12912,14,A2,1,0,1,"4,000","1,255",1945,1,A2,0,4/17/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12912,74,A2,1,0,1,"4,000","1,288",1945,1,A2,"540,000",3/8/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12912,76,A2,1,0,1,"4,000","1,008",1945,1,A2,"675,000",2/1/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12914,32,A2,1,0,1,"4,000","1,435",1945,1,A2,0,7/25/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12923,18,A2,1,0,1,"4,142","1,020",1945,1,A2,"870,227",9/27/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12926,254,A2,1,0,1,"4,000","1,305",1925,1,A2,"440,000",6/5/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12929,229,A2,1,0,1,"6,723","1,263",1950,1,A2,"300,000",1/9/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12929,229,A2,1,0,1,"6,723","1,263",1950,1,A2,"750,000",5/5/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12930,85,A1,1,0,1,"4,000","1,762",1920,1,A1,"565,000",2/1/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12931,49,A2,1,0,1,"4,000","1,532",1950,1,A2,"670,000",6/30/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12931,115,A1,1,0,1,"4,000","1,038",1920,1,A1,0,4/27/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12932,71,A1,1,0,1,"4,000","1,036",1920,1,A1,"690,000",1/20/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12932,79,A1,1,0,1,"4,000","1,036",1920,1,A1,0,8/21/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12932,98,A1,1,0,1,"4,000","2,058",1920,1,A1,0,2/9/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12932,117,A1,1,0,1,"3,000","1,080",1920,1,A1,"675,000",11/2/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12933,25,A1,1,0,1,"3,000","1,044",1920,1,A1,0,9/8/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12933,26,A1,1,0,1,"3,390","1,044",1920,1,A1,"610,000",1/13/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12933,49,A1,1,0,1,"4,000","1,641",1950,1,A1,10,2/20/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12933,59,A2,1,0,1,"5,200","1,224",1950,1,A2,"685,000",4/26/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12934,102,A2,1,0,1,"3,000","1,100",1940,1,A2,"537,000",1/11/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12934,104,A2,1,0,1,"2,960","1,100",1940,1,A2,"600,000",7/25/2023
LAURELTON,01 ONE FAMILY DWELLINGS,1,12934,115,A5,1,0,1,"2,042","1,410",1935,1,A5,0,1/26/2023
